comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
28528,"@fameta1975 Selamat sore Ibu Fameta. Mohon maaf atas ketidaknyamanannya. Untuk tindaklanjut penanganan kami memerlukan data nomor pelanggan, alamat dan nomor HP bpk/ibu. Dpt disampaikan melalui DM. Pengaduan juga dapat dilakukan melalui aplikasi CIS (Customer Information System) yang dapat diunduh melalui playstore. Kami akan segera menindaklanjuti dengan pengaduan bpk/ibu. Terima kasih -w","selamat sore ibu fameta . mohon maaf ketidaknyamanan . tindaklanjut penanganan data nomor pelanggan , alamat nomor ponsel genggam ibu . disampaikan melalui pesan . pengaduan lakukan melalui aplikasi cis pelanggan informasi sistem unduh melalui playstore .","['selamat', 'sore', 'ibu', 'fameta', '.', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'tindaklanjut', 'penanganan', 'data', 'nomor', 'pelanggan', ',', 'alamat', 'nomor', 'ponsel', 'genggam', 'ibu', '.', 'disampaikan', 'melalui', 'pesan', '.', 'pengaduan', 'lakukan', 'melalui', 'aplikasi', 'cis', 'pelanggan', 'informasi', 'sistem', 'unduh', 'melalui', 'playstore', '.']","selamat sore ibu fameta . mohon maaf ketidaknyamanan . tindaklanjut tangan data nomor langgan , alamat nomor ponsel genggam ibu . sampai lalu pesan . adu laku lalu aplikasi cis langgan informasi sistem unduh lalu playstore .",Pelayanan,Pelayanan,0.43331643742834935,Netral,0,0,Netral,
28528,"@fameta1975 Selamat sore Ibu Fameta. Mohon maaf atas ketidaknyamanannya. Untuk tindaklanjut penanganan kami memerlukan data nomor pelanggan, alamat dan nomor HP bpk/ibu. Dpt disampaikan melalui DM. Pengaduan juga dapat dilakukan melalui aplikasi CIS (Customer Information System) yang dapat diunduh melalui playstore. Kami akan segera menindaklanjuti dengan pengaduan bpk/ibu. Terima kasih -w",akan menindaklanjuti pengaduan ibu . terima kasih,"['akan', 'menindaklanjuti', 'pengaduan', 'ibu', '.', 'terima', 'kasih']",akan menindaklanjuti adu ibu . terima kasih,Pelayanan,Pelayanan,0.509596268137035,Positif,1,1,Positif,
28529,"@meimeigami Selamat sore Ibu Mei. Mohon maaf atas ketidaknyamanannya. Untuk tindaklanjut penanganan kami memerlukan data nomor pelanggan, alamat dan nomor HP bpk/ibu. Dpt disampaikan melalui DM. Pengaduan juga dapat dilakukan melalui aplikasi CIS (Customer Information System) yang dapat diunduh melalui playstore. Kami akan segera menindaklanjuti dengan pengaduan bpk/ibu. Terima kasih -w","selamat sore ibu mei . mohon maaf ketidaknyamanan . tindaklanjut penanganan data nomor pelanggan , alamat nomor ponsel genggam ibu . disampaikan melalui pesan . pengaduan lakukan melalui aplikasi cis pelanggan informasi sistem unduh melalui playstore .","['selamat', 'sore', 'ibu', 'mei', '.', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'tindaklanjut', 'penanganan', 'data', 'nomor', 'pelanggan', ',', 'alamat', 'nomor', 'ponsel', 'genggam', 'ibu', '.', 'disampaikan', 'melalui', 'pesan', '.', 'pengaduan', 'lakukan', 'melalui', 'aplikasi', 'cis', 'pelanggan', 'informasi', 'sistem', 'unduh', 'melalui', 'playstore', '.']","selamat sore ibu mei . mohon maaf ketidaknyamanan . tindaklanjut tangan data nomor langgan , alamat nomor ponsel genggam ibu . sampai lalu pesan . adu laku lalu aplikasi cis langgan informasi sistem unduh lalu playstore .",Pelayanan,Pelayanan,0.43679751866378913,Netral,0,0,Netral,
28529,"@meimeigami Selamat sore Ibu Mei. Mohon maaf atas ketidaknyamanannya. Untuk tindaklanjut penanganan kami memerlukan data nomor pelanggan, alamat dan nomor HP bpk/ibu. Dpt disampaikan melalui DM. Pengaduan juga dapat dilakukan melalui aplikasi CIS (Customer Information System) yang dapat diunduh melalui playstore. Kami akan segera menindaklanjuti dengan pengaduan bpk/ibu. Terima kasih -w",akan menindaklanjuti pengaduan ibu . terima kasih,"['akan', 'menindaklanjuti', 'pengaduan', 'ibu', '.', 'terima', 'kasih']",akan menindaklanjuti adu ibu . terima kasih,Pelayanan,Pelayanan,0.509596268137035,Positif,1,1,Positif,
28556,"@bodyguardsurabaya Selamat siang, baik akan segera kami tindaklanjuti. Utk percepatan pengaduan dan keamanan informasi data, bapak/ibu dapat mengadu melalui aplikasi CIS (Customer Information System) PDAM Surabaya. Terima kasih -w","akan tindak lanjut . percepatan pengaduan keamanan informasi data , ibu mengadu melalui aplikasi cis pelanggan informasi sistem pdam surabaya . terima kasih","['akan', 'tindak', 'lanjut', '.', 'percepatan', 'pengaduan', 'keamanan', 'informasi', 'data', ',', 'ibu', 'mengadu', 'melalui', 'aplikasi', 'cis', 'pelanggan', 'informasi', 'sistem', 'pdam', 'surabaya', '.', 'terima', 'kasih']","akan tindak lanjut . cepat adu aman informasi data , ibu adu lalu aplikasi cis langgan informasi sistem pdam surabaya . terima kasih",Lainnya,Lainnya,0.5661005529336516,Netral,0,0,Netral,
28557,"Alhamdulillah, Terimakasih banyak Atas responnya dari PDAM mengenai Air Mati selama 3 hari ini akibat perbaikan Gorong2 Box Culvert di daerah rumah saya sedang di tangani, dan di kirim juga bantuan Air Bersih untuk yang Terdampak. TERBAIK @pdamsuryasembada @suarasurabayamedia @ericahyadi_ @call112surabaya","sedang tangan , kirim bantuan air bersih dampak . terbaik","['sedang', 'tangan', ',', 'kirim', 'bantuan', 'air', 'bersih', 'dampak', '.', 'terbaik']","sedang tangan , kirim bantu air bersih dampak . baik",Lainnya,Lainnya,0.29835631301856136,Positif,2,1,Positif,
28563,Min.. apa air daerah balas klumprik sedang ada perbaikan ya?? Knp mati dari subuh??,admin . air daerah balas klumprik,"['admin', '.', 'air', 'daerah', 'balas', 'klumprik']",admin . air daerah balas klumprik,Air Tidak Mengalir,Air Tidak Mengalir,0.8356527890136025,Negatif,-1,-1,Negatif,
28569,@pdamsuryasembada sudah by wa tapi belum dibalas,tapi belum balas,"['tapi', 'belum', 'balas']",tapi belum balas,Pelayanan,Air Tidak Mengalir,0.6608954252800677,Negatif,-1,-1,Negatif,
28590,"@istifaniyah selamat malam bu Istifaniyah. Utk wilayah Balas Klumprik saat ini sedang ada gangguan air disebabkan ada pipa bocor, saat ini sedang diperbaiki petugas. Apabila membutuhkan bantuan air tangki dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w",selamat malam bu istifaniyah . wilayah balas klumprik,"['selamat', 'malam', 'bu', 'istifaniyah', '.', 'wilayah', 'balas', 'klumprik']",selamat malam bu istifaniyah . wilayah balas klumprik,Air Tidak Mengalir,Air Tidak Mengalir,0.5161847479196229,Netral,0,0,Netral,
28590,"@istifaniyah selamat malam bu Istifaniyah. Utk wilayah Balas Klumprik saat ini sedang ada gangguan air disebabkan ada pipa bocor, saat ini sedang diperbaiki petugas. Apabila membutuhkan bantuan air tangki dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w",sedang perbaiki petugas . membutuhkan bantuan air tangki menghubungi call center bebas pulsa . terima kasih,"['sedang', 'perbaiki', 'petugas', '.', 'membutuhkan', 'bantuan', 'air', 'tangki', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', '.', 'terima', 'kasih']",sedang baik tugas . butuh bantu air tangki hubung call center bebas pulsa . terima kasih,Pelayanan,Pelayanan,0.47023541324770873,Negatif,-2,-1,Negatif,
28591,"@bapakduaanak selamat malam bapak. Utk wilayah Balas Klumprik saat ini sedang ada gangguan air disebabkan ada pipa bocor, saat ini sedang diperbaiki petugas. Apabila membutuhkan bantuan air tangki dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w",selamat malam . wilayah balas klumprik,"['selamat', 'malam', '.', 'wilayah', 'balas', 'klumprik']",selamat malam . wilayah balas klumprik,Air Tidak Mengalir,Air Tidak Mengalir,0.5204733608612317,Netral,0,0,Netral,
28591,"@bapakduaanak selamat malam bapak. Utk wilayah Balas Klumprik saat ini sedang ada gangguan air disebabkan ada pipa bocor, saat ini sedang diperbaiki petugas. Apabila membutuhkan bantuan air tangki dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w",sedang perbaiki petugas . membutuhkan bantuan air tangki menghubungi call center bebas pulsa . terima kasih,"['sedang', 'perbaiki', 'petugas', '.', 'membutuhkan', 'bantuan', 'air', 'tangki', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', '.', 'terima', 'kasih']",sedang baik tugas . butuh bantu air tangki hubung call center bebas pulsa . terima kasih,Pelayanan,Pelayanan,0.47023541324770873,Negatif,-2,-1,Negatif,
28599,@insomnila sudah tapi sangat kecil.. tidak jelas juga progres pengerjaannya @pdamsuryasembada sudah sejauh mana..?? sudah di perbaiki apa belum..?? sedang perbaikan...?? atau cuman sudah mengetahui kebocoran tapi belum ada perbaikan..??,tapi kecil . tidak jelas progres kerja sudah . ? sudah belum . ?,"['tapi', 'kecil', '.', 'tidak', 'jelas', 'progres', 'kerja', 'sudah', '.', '?', 'sudah', 'belum', '.', '?']",tapi kecil . tidak jelas progres kerja sudah . ? sudah belum . ?,Lainnya,Lainnya,0.46041409967989094,Netral,0,0,Netral,
28599,@insomnila sudah tapi sangat kecil.. tidak jelas juga progres pengerjaannya @pdamsuryasembada sudah sejauh mana..?? sudah di perbaiki apa belum..?? sedang perbaikan...?? atau cuman sudah mengetahui kebocoran tapi belum ada perbaikan..??,sedang perbaikan . ? cuman sudah kebocoran,"['sedang', 'perbaikan', '.', '?', 'cuman', 'sudah', 'kebocoran']",sedang baik . ? cuman sudah bocor,Pelayanan,Pelayanan,0.3869502452991299,Netral,0,0,Netral,
28607,"Meteran saya gak pernah di kontrol, tp tagihan naik tiap bulan","meter tidak kontrol ,","['meter', 'tidak', 'kontrol', ',']","meter tidak kontrol ,",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.7394717222254036,Negatif,-2,-1,Negatif,
28607,"Meteran saya gak pernah di kontrol, tp tagihan naik tiap bulan",tapi tagihan naik,"['tapi', 'tagihan', 'naik']",tapi tagih naik,Harga,Harga,0.8300860503950029,Negatif,-1,-1,Negatif,
28613,"@satriasuryasembada tidak ada yang cek pak, kalo boleh saya minta no wa nya. Ini sdh 6 bulan terakhir pembayaran melonjak terus. Padahal pemakai air saya biasa seperti sebelum sebelum nya","tidak ada cek , whatsapp nya . sudah pembayaran melonjak .","['tidak', 'ada', 'cek', ',', 'whatsapp', 'nya', '.', 'sudah', 'pembayaran', 'melonjak', '.']","tidak ada cek , whatsapp nya . sudah bayar lonjak .",Harga,Harga,0.4123773246012136,Negatif,-2,-1,Negatif,
28613,"@satriasuryasembada tidak ada yang cek pak, kalo boleh saya minta no wa nya. Ini sdh 6 bulan terakhir pembayaran melonjak terus. Padahal pemakai air saya biasa seperti sebelum sebelum nya",padahal pemakai air nya,"['padahal', 'pemakai', 'air', 'nya']",padahal pakai air nya,Pemakaian,Pelayanan,0.8124386199222369,Negatif,-1,-1,Negatif,
28617,"@pdamsuryasembada nggak pernah nunggak. Bayar bulanan juga lebih banyak min. Air ga pernah dipakai, karena pakai air sumur, tagihan bulanannya diatas 40rb sebulan. Hah... 😢","tidak menunggak . bayar bulanan lebih banyak admin . air ga pakai ,","['tidak', 'menunggak', '.', 'bayar', 'bulanan', 'lebih', 'banyak', 'admin', '.', 'air', 'ga', 'pakai', ',']","tidak tunggak . bayar bulan lebih banyak admin . air ga pakai ,",Harga,Air Tidak Mengalir,0.30091199670644825,Negatif,-4,-1,Negatif,
28617,"@pdamsuryasembada nggak pernah nunggak. Bayar bulanan juga lebih banyak min. Air ga pernah dipakai, karena pakai air sumur, tagihan bulanannya diatas 40rb sebulan. Hah... 😢","karena pakai air sumur , tagihan diatas sebulan . .","['karena', 'pakai', 'air', 'sumur', ',', 'tagihan', 'diatas', 'sebulan', '.', '.']","karena pakai air sumur , tagih atas bulan . .",Harga,Air Tidak Mengalir,0.6611546462285062,Negatif,-1,-1,Negatif,
28627,"Dirumah saya loh pak bantu benerin juga, airnya mengalir kecil, sdh 3 bln ini gak ada petugas yang dateng.. sdh telpon call center juga , tapi belum ada penanganan..😢😢😢","rumah loh bantu perbaiki , air mengalir kecil , sudah tidak ada petugas datang . sudah telepon call center ,","['rumah', 'loh', 'bantu', 'perbaiki', ',', 'air', 'mengalir', 'kecil', ',', 'sudah', 'tidak', 'ada', 'petugas', 'datang', '.', 'sudah', 'telepon', 'call', 'center', ',']","rumah loh bantu baik , air alir kecil , sudah tidak ada tugas datang . sudah telepon call center ,",Air Tidak Mengalir,Air Tidak Mengalir,0.38968430301215373,Negatif,-3,-1,Negatif,
28627,"Dirumah saya loh pak bantu benerin juga, airnya mengalir kecil, sdh 3 bln ini gak ada petugas yang dateng.. sdh telpon call center juga , tapi belum ada penanganan..😢😢😢",tapi belum ada penanganan .,"['tapi', 'belum', 'ada', 'penanganan', '.']",tapi belum ada tangan .,Air Tidak Mengalir,Air Tidak Mengalir,0.5464089687090048,Negatif,-1,-1,Negatif,
28640,"Terima kasih sebesar-besarnya pada @pdamsuryasembada yang sudah fast respon dengan keluhan saya hari ini, soal kendala pada pencatatan bill tagihan bulanan yang belum ter-update data barunya.
.
Terus senangnya lagi nggak cuma keluhan tersebut yang langsung difollow up, ternyata sekalian juga diganti meteran lama dirumah yang waktu itu ketinggalan penggantian meteran baru secara masal karena rumah memang dalam keadaan kosong.
.
Angkat jempol tinggi-tinggi buat kinerja PDAM yang sangat responsif dengan keluhan pelanggan. Tetap pertahankan terus prestasi seperti ini. Jadikan pekerjaanmu sebagai pengabdian terbaikmu ❤️","terima kasih sudah cepat respon keluhan , kendala pencatatan tagihan tagihan bulanan belum ter pembaruan data barunya . . senang tidak keluhan ikuti , ganti meter lama rumah ketinggalan pergantian meter masal","['terima', 'kasih', 'sudah', 'cepat', 'respon', 'keluhan', ',', 'kendala', 'pencatatan', 'tagihan', 'tagihan', 'bulanan', 'belum', 'ter', 'pembaruan', 'data', 'barunya', '.', '.', 'senang', 'tidak', 'keluhan', 'ikuti', ',', 'ganti', 'meter', 'lama', 'rumah', 'ketinggalan', 'pergantian', 'meter', 'masal']","terima kasih sudah cepat respon keluh , kendala catat tagih tagih bulan belum ter baru data baru . . senang tidak keluh ikut , ganti meter lama rumah tinggal ganti meter masal",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.5111679971539695,Negatif,-2,-1,Negatif,
28656,Untuk kisaran gembong min dn sekitarnya 🙏 soalnya ini kapasam terdampak,kisaran gembong admin,"['kisaran', 'gembong', 'admin']",kisar gembong admin,Lainnya,Air Tidak Mengalir,0.3428023467718127,Netral,0,0,Netral,
28656,Untuk kisaran gembong min dn sekitarnya 🙏 soalnya ini kapasam terdampak,karena dampak,"['karena', 'dampak']",karena dampak,Lainnya,Lainnya,0.4539375487801685,Negatif,-1,-1,Negatif,
28755,"Area menur, manyar kartika kapan di tangani, airnya sampai gk keluar di pagi hari sampai siang kadang sampai sore, klo keluar pun cuman kecil kayak kecing bayi. 😂. Katanya tgl 27 s/d30 Nop dilakukan pendeteksian kebocoran tp sampai hari ini tidak ada info dan tidak lanjutny@. Air masih saja gk kecil sampai gk keluar sama sekali.  Mohon di perhatikan PDAM.",tapi sampai tidak ada informasi tidak . air ga kecil sampai ga keluar . mohon perhati pdam .,"['tapi', 'sampai', 'tidak', 'ada', 'informasi', 'tidak', '.', 'air', 'ga', 'kecil', 'sampai', 'ga', 'keluar', '.', 'mohon', 'perhati', 'pdam', '.']",tapi sampai tidak ada informasi tidak . air ga kecil sampai ga keluar . mohon perhati pdam .,Air Tidak Mengalir,Air Tidak Mengalir,0.38183697558663143,Negatif,-4,-1,Negatif,
28756,"Sama. Area Gunung Anyar khususnya Perumahan Royal Paka juga begitu, sampai tandon habis. Sudah ke pengaduan sjk tgl 24 November, tapi belum ada tindakan ataupun info",tapi belum ada tindakan informasi,"['tapi', 'belum', 'ada', 'tindakan', 'informasi']",tapi belum ada tindak informasi,Pelayanan,Air Tidak Mengalir,0.5980486345312206,Negatif,-1,-1,Negatif,
28772,"@jd.siswant Selamat pagi pak Sis, utk area Menur dan sekitarnya sedang dalam penyelidikan petugas utk menurunnya debit air. Apakah saat ini air masih mengecil? -w",sedang dalam penyelidikan petugas menurunnya debit air . air mengecil ?,"['sedang', 'dalam', 'penyelidikan', 'petugas', 'menurunnya', 'debit', 'air', '.', 'air', 'mengecil', '?']",sedang dalam lidi tugas turun debit air . air kecil ?,Air Tidak Mengalir,Air Tidak Mengalir,0.38991828138282364,Netral,0,0,Netral,
28780,"@pdamsuryasembada menurut ketua RT. 02 saat mendampingi petugas dari PDAM beliau mengatakan sudah terdeteksi adanya kebocoran di saluran utama akan tetapi titik pastinya belum di pastikan karena harus di deteksi lebih lanjut saat malam hari untuk titik pasti ke bocorannya, akan tetapi sampai hari ini belum ada tindak lanjut lagi dari petugas PDAM.",tetapi titik belum,"['tetapi', 'titik', 'belum']",tetapi titik belum,Pelayanan,Pelayanan,0.42853674021021865,Negatif,-2,-1,Negatif,
28780,"@pdamsuryasembada menurut ketua RT. 02 saat mendampingi petugas dari PDAM beliau mengatakan sudah terdeteksi adanya kebocoran di saluran utama akan tetapi titik pastinya belum di pastikan karena harus di deteksi lebih lanjut saat malam hari untuk titik pasti ke bocorannya, akan tetapi sampai hari ini belum ada tindak lanjut lagi dari petugas PDAM.","karena harus deteksi lebih malam titik bocor ,","['karena', 'harus', 'deteksi', 'lebih', 'malam', 'titik', 'bocor', ',']","karena harus deteksi lebih malam titik bocor ,",Kebocoran,Kebocoran,0.3023464455198766,Negatif,-3,-1,Negatif,
28780,"@pdamsuryasembada menurut ketua RT. 02 saat mendampingi petugas dari PDAM beliau mengatakan sudah terdeteksi adanya kebocoran di saluran utama akan tetapi titik pastinya belum di pastikan karena harus di deteksi lebih lanjut saat malam hari untuk titik pasti ke bocorannya, akan tetapi sampai hari ini belum ada tindak lanjut lagi dari petugas PDAM.",tetapi sampai belum ada tindak petugas pdam .,"['tetapi', 'sampai', 'belum', 'ada', 'tindak', 'petugas', 'pdam', '.']",tetapi sampai belum ada tindak tugas pdam .,Pelayanan,Air Tidak Mengalir,0.510060819718622,Negatif,-1,-1,Negatif,
28783,Pdam keruh cenderung coklat cak. Sudah ada nomor pelaporan tpi belum ditindak,pdam keruh cenderung coklat kak . sudah ada nomor pelaporan,"['pdam', 'keruh', 'cenderung', 'coklat', 'kak', '.', 'sudah', 'ada', 'nomor', 'pelaporan']",pdam keruh cenderung coklat kak . sudah ada nomor lapor,Air Kotor/Bau,Air Kotor/Bau,0.3707772565620693,Negatif,-2,-1,Negatif,
28783,Pdam keruh cenderung coklat cak. Sudah ada nomor pelaporan tpi belum ditindak,tapi belum tindak,"['tapi', 'belum', 'tindak']",tapi belum tindak,Pelayanan,Air Tidak Mengalir,0.8426520615681085,Negatif,-1,-1,Negatif,
28794,"@aryrachmawati Selamat siang bu Ary, info dari petugas akan ditindaklanjuti hari ini. Apabila membutuhkan bantuan air tangki air bersih akan dikirim ke rumah ibu. Terima kasih -w",akan kirim rumah ibu . terima kasih,"['akan', 'kirim', 'rumah', 'ibu', '.', 'terima', 'kasih']",akan kirim rumah ibu . terima kasih,Lainnya,Lainnya,0.586722751583326,Positif,3,1,Positif,
28797,"@rudy_sby80 Selamat pagi pak Rudy, mohon dibantu nomor pendaftarannya utk kami follow up pasang barunya. Utk pemasangan baru sekitar 2 s.d. 4 minggu setelah pelunasan krn antrian diskon pasang baru saat ini yg peminatnya banyak. Kami usahakan lebih cepat. Terima kasih -w","selamat pagi rudy , mohon bantu nomor pendaftaran ikuti pasang barunya . pemasangan . . pelunasan","['selamat', 'pagi', 'rudy', ',', 'mohon', 'bantu', 'nomor', 'pendaftaran', 'ikuti', 'pasang', 'barunya', '.', 'pemasangan', '.', '.', 'pelunasan']","selamat pagi rudy , mohon bantu nomor daftar ikut pasang baru . pasang . . lunas",Pemasangan,Pemasangan,0.8237864262026269,Netral,0,0,Netral,
28797,"@rudy_sby80 Selamat pagi pak Rudy, mohon dibantu nomor pendaftarannya utk kami follow up pasang barunya. Utk pemasangan baru sekitar 2 s.d. 4 minggu setelah pelunasan krn antrian diskon pasang baru saat ini yg peminatnya banyak. Kami usahakan lebih cepat. Terima kasih -w",karena antri diskon pasang peminatnya banyak . usaha lebih cepat . terima kasih,"['karena', 'antri', 'diskon', 'pasang', 'peminatnya', 'banyak', '.', 'usaha', 'lebih', 'cepat', '.', 'terima', 'kasih']",karena antri diskon pasang minat banyak . usaha lebih cepat . terima kasih,Pemasangan,Pemasangan,0.39241023299219363,Positif,4,1,Positif,
28810,"Saya mau tanya kpd PDAM,,tetangga saya kalau mbayar tagihan kok permeter m3 murah ,kok di rumah saya kok mahal permeternya padahal saya tidak punya toko trima kash","pdam , tetangga bayar tagihan meter murah , rumah mahal meter","['pdam', ',', 'tetangga', 'bayar', 'tagihan', 'meter', 'murah', ',', 'rumah', 'mahal', 'meter']","pdam , tetangga bayar tagih meter murah , rumah mahal meter",Harga,Meteran (Macet/Bermasalah),0.441271796359004,Negatif,-1,-1,Negatif,
28814,"@yahyafaikar makanya kok ngga ada informasinya, td saya sdh nelpon jam 14.15 katanya sdh normalisasi tp kok lamaa biasanya blm 1 jam ud keluar walau kecil","tidak ada informasi , sudah telepon jam . katanya sudah normalisasi","['tidak', 'ada', 'informasi', ',', 'sudah', 'telepon', 'jam', '.', 'katanya', 'sudah', 'normalisasi']","tidak ada informasi , sudah telepon jam . kata sudah normalisasi",Pelayanan,Pelayanan,0.44118902413059735,Negatif,-2,-1,Negatif,
28814,"@yahyafaikar makanya kok ngga ada informasinya, td saya sdh nelpon jam 14.15 katanya sdh normalisasi tp kok lamaa biasanya blm 1 jam ud keluar walau kecil",tapi lama belum jam keluar kecil,"['tapi', 'lama', 'belum', 'jam', 'keluar', 'kecil']",tapi lama belum jam keluar kecil,Air Tidak Mengalir,Air Tidak Mengalir,0.3562881137746553,Negatif,-3,-1,Negatif,
28816,"@pdamsuryasembada sdh by DM ya pak/bu. Permasalahan bukan pd alamat saya saja tp 1 Rw bisa jadi area kami. Jd mohon pengecekan bukan pada persil tp pada pipa induk, terima kasih  utk respon dna tindak lanjutnya 🙏🏻",sudah pesan bu . permasalahan bukan alamat,"['sudah', 'pesan', 'bu', '.', 'permasalahan', 'bukan', 'alamat']",sudah pesan bu . masalah bukan alamat,Pelayanan,Pelayanan,0.7388371547767062,Negatif,-1,-1,Negatif,
28816,"@pdamsuryasembada sdh by DM ya pak/bu. Permasalahan bukan pd alamat saya saja tp 1 Rw bisa jadi area kami. Jd mohon pengecekan bukan pada persil tp pada pipa induk, terima kasih  utk respon dna tindak lanjutnya 🙏🏻",tapi rw area . mohon pengecekan bukan persil,"['tapi', 'rw', 'area', '.', 'mohon', 'pengecekan', 'bukan', 'persil']",tapi rw area . mohon kece bukan persil,Lainnya,Lainnya,0.4251042198363854,Negatif,-1,-1,Negatif,
28831,"@ifrinurnaimah Selamat pagi bu Ifi, utk daerah Dukuh Menanggal kmrn sempat ada gangguan air krn dampak pipa pdam trkena box culvert di Wisma Menanggal. Apakah saat ini air sudah mengalir normal kembali? -w",karena dampak pipa pdam trkena kotak culvert wisma menanggal . air sudah mengalir normal ?,"['karena', 'dampak', 'pipa', 'pdam', 'trkena', 'kotak', 'culvert', 'wisma', 'menanggal', '.', 'air', 'sudah', 'mengalir', 'normal', '?']",karena dampak pipa pdam trkena kotak culvert wisma tanggal . air sudah alir normal ?,Air Tidak Mengalir,Air Tidak Mengalir,0.38413505557116884,Netral,0,0,Netral,
28844,"Min tolong area menur gg1 sejak oktober kemarin sampai detik ini air yg keluar sangat² kecil ,apa lagi di waktu jam padat selalu tidak keluar .  Tolong dibantu min kenapa kalo pas ada trouble dari pelanggan selalu tidak profesional tindakannya . Saya sudah buat laporan tapi belum ada petugas yg visit ke -2 . Tolong dibantu ini gimana jangan kl urusan pembayaran aja gercep .. telat sehari denda ga ngotak","admin area menur gang oktober sampai detik air keluar kecil , jam padat selalu tidak keluar . bantu admin pas ada pelanggan selalu tidak profesional tindakan . sudah laporan","['admin', 'area', 'menur', 'gang', 'oktober', 'sampai', 'detik', 'air', 'keluar', 'kecil', ',', 'jam', 'padat', 'selalu', 'tidak', 'keluar', '.', 'bantu', 'admin', 'pas', 'ada', 'pelanggan', 'selalu', 'tidak', 'profesional', 'tindakan', '.', 'sudah', 'laporan']","admin area menur gang oktober sampai detik air keluar kecil , jam padat selalu tidak keluar . bantu admin pas ada langgan selalu tidak profesional tindak . sudah lapor",Air Tidak Mengalir,Air Tidak Mengalir,0.3050468903281924,Negatif,-2,-1,Negatif,
28854,Min coba d cek kembali krn terlihat ada genangan air d jln dpn purimas dan perempatan kosagrha timur upn.. sptna kebocoran pipa pdam lg..,admin coba cek,"['admin', 'coba', 'cek']",admin coba cek,Lainnya,Lainnya,0.777338567959668,Netral,0,0,Netral,
28854,Min coba d cek kembali krn terlihat ada genangan air d jln dpn purimas dan perempatan kosagrha timur upn.. sptna kebocoran pipa pdam lg..,karena ada genangan air jalan` dpn purimas perempatan indekos timur upn . seeprtinya kebocoran pipa pdam .,"['karena', 'ada', 'genangan', 'air', 'jalan', '`', 'dpn', 'purimas', 'perempatan', 'indekos', 'timur', 'upn', '.', 'seeprtinya', 'kebocoran', 'pipa', 'pdam', '.']",karena ada genang air jalan  dpn purimas empat indekos timur upn . seeprtinya bocor pipa pdam .,Kebocoran,Kebocoran,0.32582564924016594,Negatif,-2,-1,Negatif,
28855,Min lidah kulon tadi kan bocor sekarang udah beres.... Tpi airnya kok mati lagi..? Plis  jwab Min butuh info soalnya mau bersih bersih ni gc ada air,admin lidah kulon kan bocor sekarang sudah beres .,"['admin', 'lidah', 'kulon', 'kan', 'bocor', 'sekarang', 'sudah', 'beres', '.']",admin lidah kulon kan bocor sekarang sudah beres .,Air Tidak Mengalir,Air Tidak Mengalir,0.41868234450605124,Negatif,-1,-1,Negatif,
28858,"Siang min, punya saya sdh 1bln byar psb tapi kq sampai saat ini blm terpasang ya? Kpn hari tlpon ke pengaduan disuruh nunggu 1 sampai 30 hari, tapi ini sdh 30 hari lbh","siang admin , sudah bayar psb","['siang', 'admin', ',', 'sudah', 'bayar', 'psb']","siang admin , sudah bayar psb",Lainnya,Harga,0.4794312600696079,Negatif,-1,-1,Negatif,
28862,@pdamsuryasembada udah saya DM tapi gak ada tanggapan nya dari pusat nya masak tiap hari air mati daerah tambak Laban sekitar nya.masak harus pakai Sanyo habis banyak dong yah PDAM dan PLN nya ini mulai air mati nyala bulan 7 sampai sekarang.,tapi tidak ada tanggapan nya pusat nya masak air mati daerah tambak laban nya . masak harus pakai pompa air habis banyak pdam pln nya air mati hidup sampai sekarang .,"['tapi', 'tidak', 'ada', 'tanggapan', 'nya', 'pusat', 'nya', 'masak', 'air', 'mati', 'daerah', 'tambak', 'laban', 'nya', '.', 'masak', 'harus', 'pakai', 'pompa', 'air', 'habis', 'banyak', 'pdam', 'pln', 'nya', 'air', 'mati', 'hidup', 'sampai', 'sekarang', '.']",tapi tidak ada tanggap nya pusat nya masak air mati daerah tambak lab nya . masak harus pakai pompa air habis banyak pdam pln nya air mati hidup sampai sekarang .,Air Tidak Mengalir,Air Kotor/Bau,0.31468450909608126,Negatif,-6,-1,Negatif,
28870,"@pdamsuryasembada iya 2 minggu yg lalu juga sdh tanya informasi, katanya  dalam satu minggu  akan dipasang min, tapi  sampai saat ini janjinya tinggal janji😢","akan pasang admin ,","['akan', 'pasang', 'admin', ',']","akan pasang admin ,",Pemasangan,Pemasangan,0.5370396202140845,Netral,0,0,Netral,
