comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
19416,"@pdamsuryasembada trus kira² sampe kpn min,,,,kebetulan kita tdk punya tandon jd gak bisa simpan air banyak 😞","lalu kira sampai kapan admin , tidak tandon tidak simpan air banyak","['lalu', 'kira', 'sampai', 'kapan', 'admin', ',', 'tidak', 'tandon', 'tidak', 'simpan', 'air', 'banyak']","lalu kira sampai kapan admin , tidak tandon tidak simpan air banyak",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000004,Negatif,0,0,Netral,
19429,Nih pak.. Air PDAM d rmh sya.. Tenggumung wetan gg masjid.. Sdh hmpir sebulan sprti ni. Mengalirnya punnn jam 11-2 mlm sja d kuar jam itu. Wesssss hnya 2 dtik mancur.. Trus yg kluar hanya angin,. air pdam rumah . tenggumung wetan gang masjid . sudah hampir sebulan . alir jam malam jam . detik mancur .,"['.', 'air', 'pdam', 'rumah', '.', 'tenggumung', 'wetan', 'gang', 'masjid', '.', 'sudah', 'hampir', 'sebulan', '.', 'alir', 'jam', 'malam', 'jam', '.', 'detik', 'mancur', '.']",. air pdam rumah . tenggumung wetan gang masjid . sudah hampir bulan . alir jam malam jam . detik mancur .,Air Tidak Mengalir,Air Kotor/Bau,0.37883028345444625,Negatif,0,0,Netral,
19429,Nih pak.. Air PDAM d rmh sya.. Tenggumung wetan gg masjid.. Sdh hmpir sebulan sprti ni. Mengalirnya punnn jam 11-2 mlm sja d kuar jam itu. Wesssss hnya 2 dtik mancur.. Trus yg kluar hanya angin,lalu keluar angin,"['lalu', 'keluar', 'angin']",lalu keluar angin,Air Tidak Mengalir,Lainnya,0.5553599426282453,Negatif,0,0,Netral,
19433,"@pdamsuryasembada plis ya pdam yg terhormat kalau betulin jangan setengah2 dan ini kan berdampak air mati sama banyak rumah jadi tolong kerja cepet rapi dan benar kerahkan bnyk orang agat sehari selesai. Masa air mati terus ini di kota besar loh bukan desa atau masa lampau yg ga ada air bisa. Semua orang sekarang hidup pakai air buat aktivitas sehari2 masaa anda tidak mengupayakan lebih? Bukannya tarif air tambah mahal? Rusak boleh, tapi cepet dikerjakan dong semua berdampak gak ada air d rumah nih. Tolong ya tolong.. MAKASIH",tapi cepat kerja berdampak tidak ada air rumah . . terima kasih,"['tapi', 'cepat', 'kerja', 'berdampak', 'tidak', 'ada', 'air', 'rumah', '.', '.', 'terima', 'kasih']",tapi cepat kerja dampak tidak ada air rumah . . terima kasih,Air Tidak Mengalir,Air Tidak Mengalir,0.3407360384608777,Negatif,3,1,Positif,
19434,Jatis wetan kapan pak beresnya..? Laporan dari bulan lalu sampe skrg gak kelar2,jatis wetan kapan beres . ? laporan,"['jatis', 'wetan', 'kapan', 'beres', '.', '?', 'laporan']",jatis wetan kapan beres . ? lapor,Lainnya,Lainnya,0.3206521280737613,Negatif,0,0,Netral,
19439,@pdamsuryasembada air gratis tp minimal 7 kk. Klo di perumahan tetangga g butuh air. Cuma ditempatq tok butuh air kan y ttp g bisaa dikirimi kan?,air gratis,"['air', 'gratis']",air gratis,Harga,Harga,0.6257393581110293,Netral,-1,-1,Negatif,
19448,"Min , rumah ku ja di Randu Barat mulai skr kok sering sulit keluar airnya klo tiap siang. Minggu ini ak pancing2 mulai jam 08.00 sampai jam 10 ga metu tys siang ini ga metu juga airnya... Tp tetanggaku sebelah2 itu keluar. Pompa air ya wes tak ganti baru merk SANYO masa Ak kudu ganti Pompa Lagi min???",tapi tetangga sebelah keluar . pompa air sudah tidak ganti baru merk pompa air harus ganti pompa admin ?,"['tapi', 'tetangga', 'sebelah', 'keluar', '.', 'pompa', 'air', 'sudah', 'tidak', 'ganti', 'baru', 'merk', 'pompa', 'air', 'harus', 'ganti', 'pompa', 'admin', '?']",tapi tetangga belah keluar . pompa air sudah tidak ganti baru merk pompa air harus ganti pompa admin ?,Air Tidak Mengalir,Air Tidak Mengalir,0.31243722546414643,Negatif,0,0,Netral,
19451,@pdamsuryasembada samp3 kapan udh 20jam lbih masih mati aja.,samp kapan sudah jam lebih mati .,"['samp', 'kapan', 'sudah', 'jam', 'lebih', 'mati', '.']",samp kapan sudah jam lebih mati .,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
19463,Daerah Rungkut lor dan kidul terdampak juga ngk min @pdamsuryasembada,daerah rungkut lor kidul dampak ngga admin,"['daerah', 'rungkut', 'lor', 'kidul', 'dampak', 'ngga', 'admin']",daerah rungkut lor kidul dampak ngga admin,Lainnya,Lainnya,1.0,Netral,-2,-1,Negatif,
19513,"@si_toothless_ sdh 2 jam dari info pean min,,, tp blm juga keluar airnya",tapi belum keluar air,"['tapi', 'belum', 'keluar', 'air']",tapi belum keluar air,Air Tidak Mengalir,Air Tidak Mengalir,0.72708930652046,Netral,-2,-1,Negatif,
19555,"PAK TENGGER BELUM NYALA PAK, ALLAH","tengger belum hidup , allah","['tengger', 'belum', 'hidup', ',', 'allah']","tengger belum hidup , allah",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
19584,"Min kenapa beberapa Minggu ini kok air PDAM nya sering berwarna kekuningan iya di daerah jl bangkingan Lakarsantri Surabaya tolong di bantu min  padahal bak mandi sudah di bersihkan tiba"" sore nya airnya jadi kuning kayak kotor gitu padahal sudah bersih lho bak mandi akk",admin air pdam nya berwarna kekuningan daerah jalan bangkingan lakarsantri surabaya bantu admin,"['admin', 'air', 'pdam', 'nya', 'berwarna', 'kekuningan', 'daerah', 'jalan', 'bangkingan', 'lakarsantri', 'surabaya', 'bantu', 'admin']",admin air pdam nya warna kuning daerah jalan bangking lakarsantri surabaya bantu admin,Air Kotor/Bau,Air Tidak Mengalir,0.4255744344311365,Negatif,0,0,Netral,
19584,"Min kenapa beberapa Minggu ini kok air PDAM nya sering berwarna kekuningan iya di daerah jl bangkingan Lakarsantri Surabaya tolong di bantu min  padahal bak mandi sudah di bersihkan tiba"" sore nya airnya jadi kuning kayak kotor gitu padahal sudah bersih lho bak mandi akk",padahal sudah bersih loh bak mandi,"['padahal', 'sudah', 'bersih', 'loh', 'bak', 'mandi']",padahal sudah bersih loh bak mandi,Lainnya,Air Tidak Mengalir,0.3827299188064498,Negatif,1,1,Positif,
19588,"Estimasi 4 jam taek ae.... Daerah tengger wes seminggu gak metu banyune min,","estimasi jam aja . daerah tengger sudah seminggu tidak keluar airnya admin ,","['estimasi', 'jam', 'aja', '.', 'daerah', 'tengger', 'sudah', 'seminggu', 'tidak', 'keluar', 'airnya', 'admin', ',']","estimasi jam aja . daerah tengger sudah minggu tidak keluar air admin ,",Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
19643,"@rimavdynt apa efek kebocoran yg ada di dukuh kupang 😢😢 tapi bener"" merugikan bangettt 😢😢",efek kebocoran ada dukuh kupang,"['efek', 'kebocoran', 'ada', 'dukuh', 'kupang']",efek bocor ada dukuh kupang,Kebocoran,Lainnya,0.7111097926686685,Netral,1,1,Positif,
19644,"@jayamalia_ halo kak, mohon  maaf atas ketidaknyamannya apakah hingga saat ini blm normal untuk aliran air dirumah kakak?","halo kakak , mohon maaf nyaman hingga belum normal aliran air rumah kakak ?","['halo', 'kakak', ',', 'mohon', 'maaf', 'nyaman', 'hingga', 'belum', 'normal', 'aliran', 'air', 'rumah', 'kakak', '?']","halo kakak , mohon maaf nyaman hingga belum normal alir air rumah kakak ?",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Netral,-1,-1,Negatif,
19646,@pdamsuryasembada semalam hidup min kecil banget ehh tdi pagi jam 7 mati lagi padahal bak mandi masih setengah 😢😢,padahal bak mandi,"['padahal', 'bak', 'mandi']",padahal bak mandi,Air Tidak Mengalir,Air Tidak Mengalir,0.5138660736276517,Negatif,0,0,Netral,
19657,"BANYU MATI TERUS PANTEKKK, PUTAT JAYA KENE DI DELOK","air mati , putat jaya lihat","['air', 'mati', ',', 'putat', 'jaya', 'lihat']","air mati , putat jaya lihat",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,1,1,Positif,
19662,"Ijin tanya, kalo 1 nomer pelanggan sdh terdaftar ke aplikasi di suatu hp, lalu mau ditambahkan ke hp lain (dan nomor hp lain) apakah memang tidak bisa ya?","ijin , nomor pelanggan sudah terdaftar aplikasi ponsel genggam ,","['ijin', ',', 'nomor', 'pelanggan', 'sudah', 'terdaftar', 'aplikasi', 'ponsel', 'genggam', ',']","ijin , nomor langgan sudah daftar aplikasi ponsel genggam ,",Lainnya,Lainnya,0.5462647642265611,Netral,-1,-1,Negatif,
19665,@pdamsuryasembada apakah cukup dengan keluar / sign out dari hp lama? Karena saya ingin memindah datanya ke hp & nomor lain,karena memindah data ponsel genggam nomor,"['karena', 'memindah', 'data', 'ponsel', 'genggam', 'nomor']",karena pindah data ponsel genggam nomor,Lainnya,Lainnya,0.70968710729581,Netral,-1,-1,Negatif,
19706,@cakj1  cak ji ayoo responen wargamu iki kok msti pdam mati engkuk alsan e gra2 proyek .. wayah e wong repot isuk2 mesti mati,kak ji ayo respons warga pdam mati engkuk alasan nya gra proyek . nya repot pagi mesti mati,"['kak', 'ji', 'ayo', 'respons', 'warga', 'pdam', 'mati', 'engkuk', 'alasan', 'nya', 'gra', 'proyek', '.', 'nya', 'repot', 'pagi', 'mesti', 'mati']",kak ji ayo respons warga pdam mati engkuk alas nya gra proyek . nya repot pagi mesti mati,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
19731,"@pdamsuryasembada min kuwukan kapan nyalahe iki min, tolong kejelasannya jangan cuma bilang sudah proses normalisasi tapi ternyata ga nyala-nyala.",tapi ga hidup hidup .,"['tapi', 'ga', 'hidup', 'hidup', '.']",tapi ga hidup hidup .,Air Tidak Mengalir,Air Tidak Mengalir,0.6497369767763341,Netral,-2,-1,Negatif,
19741,"@pdamsuryasembada sudah min tapi air sangat keruh dan berwarna coklat, apa bisa dibantu pengecekan? 🙏","tapi air sangat keruh berwarna coklat , bantu pengecekan ?","['tapi', 'air', 'sangat', 'keruh', 'berwarna', 'coklat', ',', 'bantu', 'pengecekan', '?']","tapi air sangat keruh warna coklat , bantu kece ?",Air Kotor/Bau,Air Kotor/Bau,0.35347260636344274,Netral,-1,-1,Negatif,
19746,@pdamsuryasembada pagiiii min keluar kecil sekali,pagi admin keluar kecil sekali,"['pagi', 'admin', 'keluar', 'kecil', 'sekali']",pagi admin keluar kecil sekali,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
19769,Saiki mati maneh mulai jam 6 esuk sampai jam 16.00 blas durung netes,sekarang mati jam pagi sampai jam . sama sekali belum tetes,"['sekarang', 'mati', 'jam', 'pagi', 'sampai', 'jam', '.', 'sama', 'sekali', 'belum', 'tetes']",sekarang mati jam pagi sampai jam . sama sekali belum tetes,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,2,1,Positif,
19773,Kenapa Skrang PDAM ko yang keluar angin doang meteran muter tapi air ga keluar @pdamsuryasembada,sekarang pdam keluar angin meter berputar,"['sekarang', 'pdam', 'keluar', 'angin', 'meter', 'berputar']",sekarang pdam keluar angin meter putar,Lainnya,Meteran (Macet/Bermasalah),0.3984910209489179,Negatif,0,0,Netral,
19779,"Halo min, saya sdh WA dan DM tapi blm ada jawabannya. Tolong nomor pendaftaran T20240002685 progressnya sdh sampai mana?",tapi belum ada jawab . nomor pendaftaran progres sudah sampai ?,"['tapi', 'belum', 'ada', 'jawab', '.', 'nomor', 'pendaftaran', 'progres', 'sudah', 'sampai', '?']",tapi belum ada jawab . nomor daftar progres sudah sampai ?,Pemasangan,Air Tidak Mengalir,0.43360139973789313,Netral,-1,-1,Negatif,
19781,"@ana_nharo93 selamat pagi bu / pak @ana_nharo93 mohon maaf atas ketidaknyamanannya mohon waktu akan segera kami lakukan pengecekan.Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G","akan pengecekan . respon cepat pengaduan melalui aplikasi cis pdam unduh playstore , appstore . terima kasih ga","['akan', 'pengecekan', '.', 'respon', 'cepat', 'pengaduan', 'melalui', 'aplikasi', 'cis', 'pdam', 'unduh', 'playstore', ',', 'appstore', '.', 'terima', 'kasih', 'ga']","akan kece . respon cepat adu lalu aplikasi cis pdam unduh playstore , appstore . terima kasih ga",Pelayanan,Pelayanan,0.9519971602486256,Positif,0,0,Netral,
19787,"Pak ini sby Lo kok kyak tinggal di hutan susah air , lalu klo mau kerja gausah mandi kah? Apa mandi pasir?😂",lalu kerja mandi ? mandi pasir ?,"['lalu', 'kerja', 'mandi', '?', 'mandi', 'pasir', '?']",lalu kerja mandi ? mandi pasir ?,Lainnya,Lainnya,0.4742748035035646,Negatif,0,0,Netral,
19793,"Gak tepak blas,aku nang kene gak onok banyu kunu malah seneng2,ancen.......","tidak benar sama sekali , tidak ada air senang , memang .","['tidak', 'benar', 'sama', 'sekali', ',', 'tidak', 'ada', 'air', 'senang', ',', 'memang', '.']","tidak benar sama sekali , tidak ada air senang , memang .",Pelayanan,Pelayanan,1.0000000000000002,Negatif,0,0,Netral,
19801,@pdamsuryasembada saya sdh dm dulu tapi nggak papa saya DM lagi dulu saya di sdh disuruh ke kantor sampai kantor bilang nggak ada subsidi dan di sana nggak ada jaringan induk pipa pdam maka it saya harus bayar mahal jadi akhirnya nggak jadi pasang 😢,tapi tidak papa pesan sudah suruh kantor sampai kantor bilang tidak ada subsidi tidak ada jaringan induk pipa pdam maka it harus bayar mahal tidak pasang,"['tapi', 'tidak', 'papa', 'pesan', 'sudah', 'suruh', 'kantor', 'sampai', 'kantor', 'bilang', 'tidak', 'ada', 'subsidi', 'tidak', 'ada', 'jaringan', 'induk', 'pipa', 'pdam', 'maka', 'it', 'harus', 'bayar', 'mahal', 'tidak', 'pasang']",tapi tidak papa pesan sudah suruh kantor sampai kantor bilang tidak ada subsidi tidak ada jaring induk pipa pdam maka it harus bayar mahal tidak pasang,Pemasangan,Pelayanan,0.32453283695654267,Netral,-8,-1,Negatif,
19826,Ngono kok titik regone kudu mundak ae,titik harga harus naik aja,"['titik', 'harga', 'harus', 'naik', 'aja']",titik harga harus naik aja,Harga,Harga,1.0,Negatif,0,0,Netral,
19832,"Wonosari Kidul gang 2 kelurahan Sawunggaling... Air kuning gak layak konsumsi... Jgnkan buat masak, buat nyuci ajaa takut... Dah semingguan kayak gini mo sampek kapan? Giliran bayar gak pernah telat... Tp kwalitas kok kayak gini...",tapi kualitas gini .,"['tapi', 'kualitas', 'gini', '.']",tapi kualitas gin .,Pelayanan,Lainnya,0.613914028027556,Netral,1,1,Positif,
19845,"Untuk daerah Margorejo,sekarang aliran jadi kecil, di jam tertentu  sore  habis jam 3  sampai jam 7  malah sering tidak mengalir dan pagi juga antara jam 6 sampai  jam 9 kadang-kadang sampai siang juga","daerah margorejo , sekarang aliran kecil , jam sore habis jam sampai jam tidak mengalir pagi jam sampai jam kadang kadang sampai siang","['daerah', 'margorejo', ',', 'sekarang', 'aliran', 'kecil', ',', 'jam', 'sore', 'habis', 'jam', 'sampai', 'jam', 'tidak', 'mengalir', 'pagi', 'jam', 'sampai', 'jam', 'kadang', 'kadang', 'sampai', 'siang']","daerah margorejo , sekarang alir kecil , jam sore habis jam sampai jam tidak alir pagi jam sampai jam kadang kadang sampai siang",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
19854,@pdamsuryasembada DM TLP gak respon katanya ada petugas mana ??? tagihan naik trus pelayanan kok koyok ngene ..,pesan telepon tidak respon katanya ada petugas ? tagihan naik,"['pesan', 'telepon', 'tidak', 'respon', 'katanya', 'ada', 'petugas', '?', 'tagihan', 'naik']",pesan telepon tidak respon kata ada tugas ? tagih naik,Pelayanan,Pelayanan,0.3399903221223995,Netral,-3,-1,Negatif,
19855,ayoo ndang responen iku @pdamsuryasembada  wes di DM yoo di umbar,ayo respons sudah pesan yoo umbar,"['ayo', 'respons', 'sudah', 'pesan', 'yoo', 'umbar']",ayo respons sudah pesan yoo umbar,Pelayanan,Pelayanan,1.0000000000000002,Negatif,2,1,Positif,
19860,"kok bisa sampai mei 2024, masih saja ditemukan pipa bocor krn pembangunan box culvert, koordinasi pdam dgn dinas terkait seperti apa, suruh bayar itu yg bangun box culvert, enak aja sdh menyebabkan air pdam warga sby terganggu, kalau sampai pdam telat memberikan pelayanan ke warga sby (air tdk mengalir tanpa pompa air selama 24 jam) resikonya seluruh direktur sampai semua staf beserta walikota surabaya tidak terima gajian dan tunjangan, sdh 30 tahun kinerja kok gkada perubahan","karena pembangunan kotak culvert , koordinasi pdam dinas terkait , suruh bayar bangun kotak culvert , enak sudah menyebabkan air pdam warga surabaya terganggu , sampai pdam terlambat pelayanan warga surabaya air tidak mengalir pompa air jam risiko direktur sampai staf beserta walikota surabaya tidak terima gajian tunjangan , sudah kinerja perubahan","['karena', 'pembangunan', 'kotak', 'culvert', ',', 'koordinasi', 'pdam', 'dinas', 'terkait', ',', 'suruh', 'bayar', 'bangun', 'kotak', 'culvert', ',', 'enak', 'sudah', 'menyebabkan', 'air', 'pdam', 'warga', 'surabaya', 'terganggu', ',', 'sampai', 'pdam', 'terlambat', 'pelayanan', 'warga', 'surabaya', 'air', 'tidak', 'mengalir', 'pompa', 'air', 'jam', 'risiko', 'direktur', 'sampai', 'staf', 'beserta', 'walikota', 'surabaya', 'tidak', 'terima', 'gajian', 'tunjangan', ',', 'sudah', 'kinerja', 'perubahan']","karena bangun kotak culvert , koordinasi pdam dinas kait , suruh bayar bangun kotak culvert , enak sudah sebab air pdam warga surabaya ganggu , sampai pdam lambat layan warga surabaya air tidak alir pompa air jam risiko direktur sampai staf serta walikota surabaya tidak terima gaji tunjang , sudah kerja ubah",Lainnya,Lainnya,0.40664970515482185,Netral,-7,-1,Negatif,
19875,@pdamsuryasembada daerah tengger kapan metu bosssssss banyune,daerah tengger kapan keluar airnya,"['daerah', 'tengger', 'kapan', 'keluar', 'airnya']",daerah tengger kapan keluar air,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
19879,kalo pasang pdam sebelumnya pernah dicabut kena brp ya,pasang pdam cabut kena,"['pasang', 'pdam', 'cabut', 'kena']",pasang pdam cabut kena,Pemasangan,Pemasangan,1.0000000000000002,Netral,-2,-1,Negatif,
19880,Udah mengajukan pasang baru. Tp sampai sekarang belum dipasang pasang. Alasan petugas yg survei katanya nggak ada pipanya,tapi sampai sekarang belum pasang pasang . alasan petugas survei katanya tidak ada pipa,"['tapi', 'sampai', 'sekarang', 'belum', 'pasang', 'pasang', '.', 'alasan', 'petugas', 'survei', 'katanya', 'tidak', 'ada', 'pipa']",tapi sampai sekarang belum pasang pasang . alas tugas survei kata tidak ada pipa,Pemasangan,Pelayanan,0.4124366539350713,Netral,-5,-1,Negatif,
19897,"mhn maaf ya daripada ikut parade gkjelas, lbh baik berikan pelayanan prina ke warga sby, coba cek warga saja susah dpt air pdam, gitu kok bisa ikut parade bunga, emang parade gitu pake uang apa ya, klo pake uang rakyat buat apa, kami tdk butuh parade bunga kami butuh air pdam mengalir jernih selama 24 jam tanpa pompa air sampai lantai 2, kalau tidak bisa silahkan tidak usah menerima gaji dan tunjangan mulai walikota, direktur sampai semua staf pdam, kinerja jelek selama 30 tahun kok minta dibayar, giliran warga telat bayar didenda, UU pelayanan publik sejak tahun 2009 sdh mengatur tp sd 2024 kok masih gkjelas",tapi sd jelas,"['tapi', 'sd', 'jelas']",tapi sd jelas,Lainnya,Lainnya,0.5363341738742092,Negatif,0,0,Netral,
19899,pencitraan juga perlu tapi jgan terlalu cak eri,tapi kak,"['tapi', 'kak']",tapi kak,Lainnya,Lainnya,0.7131612010977066,Positif,0,0,Netral,
19910,"mhn maaf buat apa dapat penghargaan terbaik thp pembuatan sistem elektronik klo semua masih dikerjakan dari kantor, tujuan utama daripada pembuatan sistem elektronik apa , masak mantan kepala bappeko tidak paham, harusnya dgn sistem elektronik semua kerjaan bisa dikerjakan dari rumah bukan dari kantor, warga surabaya tidak butuh penghargaan krn warga butuh tindakan real bagaimana pemkot surabaya bisa efektif dan efisien dlm membelanjakan APBD kota Surabaya, brp pph yg harus kami bayar ke pemerintah, tapi lihat cara pembelanjaannya gkjelas, jujur kami kecewa, kami kerja keras, gaji kami dipotong, kami belanja di toko modern dipotong ppn, pajak digunakan gkjelas, kami mau menuntut kesiapa skrng","tapi lihat pembelanjaan jelas , jujur kecewa , kerja keras , gaji potong , belanja toko modern potong ppn , pajak digunakan jelas , menuntut ke siapa sekarang","['tapi', 'lihat', 'pembelanjaan', 'jelas', ',', 'jujur', 'kecewa', ',', 'kerja', 'keras', ',', 'gaji', 'potong', ',', 'belanja', 'toko', 'modern', 'potong', 'ppn', ',', 'pajak', 'digunakan', 'jelas', ',', 'menuntut', 'ke', 'siapa', 'sekarang']","tapi lihat belanja jelas , jujur kecewa , kerja keras , gaji potong , belanja toko modern potong ppn , pajak guna jelas , tuntut ke siapa sekarang",Lainnya,Air Tidak Mengalir,0.22152394667703929,Negatif,0,0,Netral,
19915,#update: Pagi ini (25/5) Pekerjaan Koneksi Pipa D300mm x D200mm di Jl Dharmahusada L Mojoklanggru telah SELESAI. Normalisasi aliran ke pelanggan terdampak 🙏🏽,pagi pekerjaan koneksi pipa dmm dmm jalan dharmahusada mojoklanggru selesai . normalisasi aliran pelanggan dampak,"['pagi', 'pekerjaan', 'koneksi', 'pipa', 'dmm', 'dmm', 'jalan', 'dharmahusada', 'mojoklanggru', 'selesai', '.', 'normalisasi', 'aliran', 'pelanggan', 'dampak']",pagi kerja koneksi pipa dmm dmm jalan dharmahusada mojoklanggru selesai . normalisasi alir langgan dampak,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Netral,-1,-1,Negatif,
19944,Tolong di kerjakan yang di bandarjo 3 gang avokat mati sudah 1 bulan ... Tolong di perbaiki dengan cepat,kerja bandarejo gang alpukat mati sudah . cepat,"['kerja', 'bandarejo', 'gang', 'alpukat', 'mati', 'sudah', '.', 'cepat']",kerja bandarejo gang alpukat mati sudah . cepat,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
19954,"inii ko bayar air tiap bulan makin naik yaa, mana kadang ga nyala lagi, tapi tagihan membengkak aneh 🙄",tapi tagihan membengkak aneh,"['tapi', 'tagihan', 'membengkak', 'aneh']",tapi tagih bengkak aneh,Harga,Harga,0.7658498462391561,Negatif,0,0,Netral,
19955,bayar rego pancet banyu msti sak wulan aneh ancene aneh bin ajaib,bayar harga tetap air wulan aneh memang aneh bin ajaib,"['bayar', 'harga', 'tetap', 'air', 'wulan', 'aneh', 'memang', 'aneh', 'bin', 'ajaib']",bayar harga tetap air wulan aneh memang aneh bin ajaib,Harga,Harga,1.0,Negatif,0,0,Netral,
19957,@pdamsuryasembada mohon cek DM admin,mohon cek pesan admin,"['mohon', 'cek', 'pesan', 'admin']",mohon cek pesan admin,Pelayanan,Pelayanan,1.0,Netral,-1,-1,Negatif,
19961,"Mhn infonya , mau bayar pdam bulan ini , tagihan 30 rb, retribusi 16.500, admin 2.500, ...baru ngeh by retribusi separo tagihan😢","mohon informasi , bayar pdam , tagihan , retribusi . , admin . , . baru sadar retribusi separuh tagihan","['mohon', 'informasi', ',', 'bayar', 'pdam', ',', 'tagihan', ',', 'retribusi', '.', ',', 'admin', '.', ',', '.', 'baru', 'sadar', 'retribusi', 'separuh', 'tagihan']","mohon informasi , bayar pdam , tagih , retribusi . , admin . , . baru sadar retribusi paruh tagih",Harga,Harga,1.0,Netral,-1,-1,Negatif,
19978,Dalam seminggu sudah 3x lhooo,dalam seminggu sudah,"['dalam', 'seminggu', 'sudah']",dalam minggu sudah,Lainnya,Lainnya,1.0,Negatif,0,0,Netral,
19981,"Kenapa kok mata mati ae yo,bisa nggak spy tdk mengganggu aktivitas rmh tangga","mata mati aja , tidak tidak mengganggu aktivitas rumah tangga","['mata', 'mati', 'aja', ',', 'tidak', 'tidak', 'mengganggu', 'aktivitas', 'rumah', 'tangga']","mata mati aja , tidak tidak ganggu aktivitas rumah tangga",Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,1,1,Positif,
19985,"Ini sdh yg ke 3x nya loh daerah pantai mentari mati air, mbok ya tlg dperhatikan dunk jgn klo warga gak byr air muncul denda dan pemutusan cpt bgt, tp skrg seenaknya sendiri seminggu 3x mati air, sangat amat menggangu pelanggan loh 😮‍💨","sudah nya loh daerah pantai mentari mati air , perhati warga tidak bayar air muncul denda pemutusan cepat banget ,","['sudah', 'nya', 'loh', 'daerah', 'pantai', 'mentari', 'mati', 'air', ',', 'perhati', 'warga', 'tidak', 'bayar', 'air', 'muncul', 'denda', 'pemutusan', 'cepat', 'banget', ',']","sudah nya loh daerah pantai mentari mati air , perhati warga tidak bayar air muncul denda putus cepat banget ,",Air Tidak Mengalir,Harga,0.31362348340546076,Negatif,0,0,Netral,
20012,"@pdamsuryasembada barusan sore tadi, tp keruh, seminggu mandi air coklat, klo tidak percaya monggo datang ke rumah, harusnya kompensasi nya saya tidak membayar tagihan 2 bulan, selama seminggu mandi air galon","tapi keruh , seminggu mandi air coklat , tidak percaya monggo datang rumah , harus kompensasi nya tidak membayar tagihan , seminggu mandi air galon","['tapi', 'keruh', ',', 'seminggu', 'mandi', 'air', 'coklat', ',', 'tidak', 'percaya', 'monggo', 'datang', 'rumah', ',', 'harus', 'kompensasi', 'nya', 'tidak', 'membayar', 'tagihan', ',', 'seminggu', 'mandi', 'air', 'galon']","tapi keruh , minggu mandi air coklat , tidak percaya monggo datang rumah , harus kompensasi nya tidak bayar tagih , minggu mandi air galon",Air Kotor/Bau,Air Tidak Mengalir,0.49269265915293836,Netral,-7,-1,Negatif,
20034,"Sampai jam nrp yaa , lagek 2minggu meraskan air lancar wes gangguan tok😂","sampai jam nrp , baru air lancar sudah gangguan tok","['sampai', 'jam', 'nrp', ',', 'baru', 'air', 'lancar', 'sudah', 'gangguan', 'tok']","sampai jam nrp , baru air lancar sudah ganggu tok",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
20048,Pekerjaan Perbaikan Pipa Bocor D300mm di Barata Jaya dampak pemasangan saluran drainase pagi ini telah selesai (25/5). Mohon maaf atas ketidaknyamanan pelanggan 🙏,pekerjaan perbaikan pipa bocor dmm barata jaya dampak pemasangan saluran drainase pagi selesai . mohon maaf ketidaknyamanan pelanggan,"['pekerjaan', 'perbaikan', 'pipa', 'bocor', 'dmm', 'barata', 'jaya', 'dampak', 'pemasangan', 'saluran', 'drainase', 'pagi', 'selesai', '.', 'mohon', 'maaf', 'ketidaknyamanan', 'pelanggan']",kerja baik pipa bocor dmm barata jaya dampak pasang salur drainase pagi selesai . mohon maaf ketidaknyamanan langgan,Kebocoran,Kebocoran,1.0,Netral,-1,-1,Negatif,
20049,"Termasuk daerah MANYAR JAYA AIR MATI ,","daerah manyar jaya air mati ,","['daerah', 'manyar', 'jaya', 'air', 'mati', ',']","daerah manyar jaya air mati ,",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
